,Name,email,new
1075,HINDUSTAN PLATINUM PVT LTD,lizy.lawrence@hp.co.in,FALSE
1076,HINDUSTAN PLATINUM PVT LTD,pooja.thakkar@hp.co.in,FALSE
1077,HINDUSTAN PLATINUM PVT LTD,dilip.chhugani@hp.co.in,FALSE
1078,HINDUSTAN SPECIALITY CHEMICALS,prshah@nutron.in,FALSE
1079,HINDUSTAN SPECIALITY CHEMICALS,jayesh@nutron.in,FALSE
1080,HINDUSTAN SPECIALITY CHEMICALS,manish@nutron.in,FALSE
1081,HINDUSTAN SPECIALITY CHEMICALS,dinesh@nutron.in,FALSE
1082,HI-TECH APPLICATOR,accounts@ptfeindia.com,FALSE
1083,HI-TECH APPLICATOR,silvanus.macwan@ptfeindia.com,FALSE
1084,HI-TECH APPLICATOR,hitech@ptfeindia.com,FALSE
1085,HI-TECH APPLICATOR,dispatch@ptfeindia.com,FALSE
1086,HONAPU SCIENTIFIC LABS,Nirmala.mm@honapuscientificlabs.com,TRUE
1087,HONAPU SCIENTIFIC LABS,doddaswamy.p@honapuscientificlabs.com,TRUE
1088,HONAPU SCIENTIFIC LABS,ranganath.ds@honapuscientificlabs.com,TRUE
1089,HONEST BIO-VET P LTD,honestbiovet@hotmail.com,TRUE
1090,HONEST BIO-VET P LTD,sheliya@honestbiovet.com,TRUE
1091,HONEYWELL AUTOMATION INDIA LTD,Manju.Lakkanna@Honeywell.com,TRUE
1092,HONEYWELL AUTOMATION INDIA LTD,Nagendra.A@Honeywell.com,TRUE
1093,HONEYWELL AUTOMATION INDIA LTD,mohan.murthy@honeywell.com,TRUE
1094,HONEYWELL AUTOMATION INDIA LTD,cashapplicationhail@honeywell.com,TRUE
1095,HONEYWELL AUTOMATION INDIA LTD,Partha.Babu@Honeywell.com,TRUE
1096,HONEYWELL AUTOMATION INDIA LTD,UdayaBhaskar.Devineni@Honeywell.com,TRUE
1097,HONEYWELL AUTOMATION INDIA LTD,SyedSujahath.Peeran@Honeywell.com,TRUE
1098,HONEYWELL AUTOMATION INDIA LTD,Venkatesh.Babu@honeywell.com,TRUE
1099,Hongene Biotech International,info@hongene.com,TRUE
1100,Hongene Biotech International,Jimmy.Shan@hongene.com,TRUE
1101,Hongene Biotech International,KAN.HUANG@HONGENE.COM,TRUE
1102,HORIZON DISCOVERY BIOSCIENCES,SANJAYMAKHIJA@BIOGENE-INDIA.COM,FALSE
1103,HORIZON DISCOVERY BIOSCIENCES,customerservicerep@biogene-india.com,FALSE
1104,HR FOOTPRINTS MANAGEMENT,shashank@hrfootprints.com,TRUE
1105,HR FOOTPRINTS MANAGEMENT,accounts@hrfootprints.com,TRUE
1106,HRS PROCESS SYSTEMS LTD,info@hrsasia.co.in,TRUE
1107,HRS PROCESS SYSTEMS LTD,nileshjadhav@hrsasia.co.in,TRUE
1108,HRS PROCESS SYSTEMS LTD,cthe@hrsasia.co.in,TRUE
1109,HTA INSTRUMENTATION PVT LTD,sitecalibration@htaipl.com,TRUE
1110,HTA INSTRUMENTATION PVT LTD,sales@htaipl.com,TRUE
1111,HTA INSTRUMENTATION PVT LTD,hemanth@htaipl.com,TRUE
1112,HTA INSTRUMENTATION PVT LTD,prakash@htaipl.com,TRUE
1113,HTA INSTRUMENTATION PVT LTD,hitechas@eth.net,FALSE
1114,HUBER PROCESS CONTROL SYSTEMS,contact@huber-india.com,TRUE
1115,HUBER PROCESS CONTROL SYSTEMS,info@huber-online.com,TRUE
1116,HUBER PROCESS CONTROL SYSTEMS,krp@huber-india.com,TRUE
1117,HUBER PROCESS CONTROL SYSTEMS,pgs@huber-india.com,TRUE
1118,HUBERT ENVIRO CARE SYSTEMS PVT,labsales@hecs.in,FALSE
1119,HUBERT ENVIRO CARE SYSTEMS PVT,marketing@hecs.in,FALSE
1120,HYCLONE LIFE SCIENCES SOLUTIONS,GUNASEKAR.K@GE.COM,FALSE
1121,HYCLONE LIFE SCIENCES SOLUTIONS,B.Kumar@cytiva.com,FALSE
1122,HYCLONE LIFE SCIENCES SOLUTIONS,balamurugan.chelliahdhevar@cytiva.com,FALSE
1123,HYCLONE LIFE SCIENCES SOLUTIONS,seetha.lakshmi@cytiva.com,FALSE
1124,HYCLONE LIFE SCIENCES SOLUTIONS,satish.reddyg@cytiva.com,FALSE
1125,HYLASCO BIO TECHNOLOGY,sales@hylascobio.com,TRUE
1126,HYLASCO BIO TECHNOLOGY,balaji@hylascobio.com,TRUE
1127,I R TECHNOLOGY SERVICES PVT LTD,swapnil_d@irtech.in,TRUE
1128,I R TECHNOLOGY SERVICES PVT LTD,accounts_bom@irtech.in,TRUE
1129,I R TECHNOLOGY SERVICES PVT LTD,biomedical_bom@irtech.in,TRUE
1130,I R TECHNOLOGY SERVICES PVT LTD,jayant_dey@irtech.in,TRUE
1131,IDEX INDIA PVT. LTD,MSHAHAPURKAR@IDEXCORP.COM,TRUE
1132,IDEX INDIA PVT. LTD,KShah@idexcorp.com,TRUE
1133,IDEX INDIA PVT. LTD,KMochi@idexcorp.com,TRUE
1134,IFB INDUSTRIES LIMITED,k_venkateshmurthy@ifbglobal.com,TRUE
1135,IFB INDUSTRIES LIMITED,muthu_mariah@ifbglobal.com,TRUE
1136,IFB INDUSTRIES LIMITED,anusha@ifbglobal.com,TRUE
1137,IFB INDUSTRIES LIMITED,ifblaundryservice@ifbglobal.com,TRUE
1138,IFB INDUSTRIES LIMITED,biju.bijupj@gmail.com,FALSE
1139,IFB INDUSTRIES LIMITED,bangalore_amc@ifbglobal.com,TRUE
1140,ILLUMINA SINGAPORE PTE LTD,rajan@premaslifesciences.com,FALSE
1141,ILLUMINA SINGAPORE PTE LTD,uma@premaslifesciences.com,FALSE
1142,ILLUMINA SINGAPORE PTE LTD,kalyana.krishna@premaslifesciences.com,FALSE
1143,IMA-PG INDIA PRIVATE LTD,g.vaidya@imapg.com,FALSE
1144,IMA-PG INDIA PRIVATE LTD,richard.menezes@imapg.com,FALSE
1145,IMCD INDIA PRIVATE LIMITED,rajendran.s@imcd.in,TRUE
1146,IMCD INDIA PRIVATE LIMITED,Seshu.Kodati@imcd.in,TRUE
1147,INDERJEET INTERNATIONAL,enquiry@inderjeetinternational.com,TRUE
1148,INDERJEET INTERNATIONAL,info@inderjeetinternational.com,TRUE
1149,INDERJEET INTERNATIONAL,quote@inderjeetinternational.com,TRUE
1150,INDIAN INSTITUTE OF CHEMICAL,kss@iict.res.in,FALSE
1151,INDIAN INSTITUTE OF CHEMICAL,skroycofa@iict.res.in,TRUE
1152,INDIAN INSTITUTE OF CHEMICAL,rkrana@iict.res.in,FALSE
1153,INDIAN INSTITUTE OF MATERIAL,NAGARAJ.SM@IIMMBANGALORE.ORG,FALSE
1154,INDIAN INSTITUTE OF MATERIAL,bhavyaiimm@gmail.com,FALSE
1155,INDO AMINES LTD,ngmane@indoaminesltd.com,TRUE
1156,INDO AMINES LTD,hyd@indoaminesltd.com,TRUE
1157,INEXUS BIOTECH PVT LTD,sales@inexusbio.com,TRUE
1158,INEXUS BIOTECH PVT LTD,deepa@inexusbio.com,TRUE
1159,INEXUS BIOTECH PVT LTD,ACCOUNTS@INEXUSBIO.COM,TRUE
1160,INFANTS TRAVELS PVT LTD,LOUIS@INFANTS.CO.IN,TRUE
1161,INFANTS TRAVELS PVT LTD,rajesh@infants.co.in,TRUE
1162,INFANTS TRAVELS PVT LTD,sathish@infants.co.in,TRUE
1163,INFANTS TRAVELS PVT LTD,venu.satish@infants.co.in,TRUE
1164,INFINIUM PHARMACHEM LIMITED,info@infiniumpharmachem.com,TRUE
1165,INFINIUM PHARMACHEM LIMITED,logistics@infiniumpharmachem.com,TRUE
1166,INFINIUM PHARMACHEM LIMITED,sales1@infiniumpharmachem.com,TRUE
1167,INFO EDGE INDIA LTD,Debarati.c@naukri.com,FALSE
1168,INFO EDGE INDIA LTD,ANISH.JOSEPH@NAUKRI.COM,FALSE
1169,INKARP INSTRUMENTS PVT LTD,geetha@inkarp.co.in,TRUE
1170,INKARP INSTRUMENTS PVT LTD,columns@inkarp.co.in,TRUE
1171,INKARP INSTRUMENTS PVT LTD,jmanikandan@inkarp.co.in,TRUE
1172,INKARP INSTRUMENTS PVT LTD,swamy@inkarp.co.in,TRUE
1173,INKARP INSTRUMENTS PVT LTD,salesbglr@inkarp.co.in,TRUE
1174,INKARP INSTRUMENTS SERVICES,servicebglr@inkarp.co.in,TRUE
1175,INKARP INSTRUMENTS SERVICES,satish@inkarp.co.in,TRUE
1176,INNOVATIVE TECHNOLOGIES IN,admin@innoprot.com,TRUE
1177,INNOVATIVE TECHNOLOGIES IN,lgonzalez@innoprot.com,TRUE
1178,INNOVATIVE TECHNOLOGIES IN,jgamiz@innoprot.com,TRUE
1179,INTEGRATED CLEANROOM TECHNOLOGIES,cmrao@icleantech.com,FALSE
1180,INTEGRATED CLEANROOM TECHNOLOGIES,moin@icleantech.com,FALSE
1181,INTEGRATED CLEANROOM TECHNOLOGIES,guruprasad.bk@icleantech.com,FALSE
1182,INTEGRATED CLEANROOM TECHNOLOGIES,BOOBALAN@ICLEANTECH.COM,FALSE
1183,INTEGRATED CLEANROOM TECHNOLOGIES,COORDINATION@ICLEANTECH.COM,FALSE
1184,INTEGRATED CLEANROOM TECHNOLOGIES,CREDIT.SUPPORT@ICLEANTECH.COM,FALSE
1185,INTEGRATED CLEANROOM TECHNOLOGIES,AJITH.THOMAS@ICLEANTECH.COM,FALSE
1186,INTEGRATED CLEANROOM TECHNOLOGIES,goutam@icleantech.com,FALSE
1187,INTEGRATED CLEANROOM TECHNOLOGIES,sathesh.lal@icleantech.com,FALSE
1188,"INTELLIGEN, INC.",dpetrides@intelligen.com,FALSE
1189,"INTELLIGEN, INC.",rakesh.tn@nxtgen.com,FALSE
1190,INTELLISOL INTEGRATED,accounts@bluemanservices.com,FALSE
1191,INTELLISOL INTEGRATED,niranjanarajesh@bluemanservices.com,FALSE
1192,INTERTEK INDIA PVT LTD,shashank.sharma@intertek.com,TRUE
1193,INTERTEK INDIA PVT LTD,srinivas.v@intertek.com,TRUE
1194,INTERTEK INDIA PVT LTD,avinash.kamble@intertek.com,TRUE
1195,INTERTEK INDIA PVT LTD,prashant.mhatre@intertek.com,TRUE
1196,INTERTEK INDIA PVT LTD,v.shivkumar@intertek.com,TRUE
1197,INVENIOLIFE TECHNOLOGY,ashish.singh@inveniolife.com,TRUE
1198,INVENIOLIFE TECHNOLOGY,tejas.dabhole@inveniolife.com,TRUE
1199,INVENIOLIFE TECHNOLOGY,abhinav.patil@inveniolife.cp,TRUE
1200,INVITROGEN BIOSERVICES INDIA,India-Receivable@lifetech.com,TRUE
1201,INVITROGEN BIOSERVICES INDIA,Pramod.G.P@thermofisher.com,FALSE
1202,INVITROGEN BIOSERVICES INDIA,MOHITH.K@THERMOFISHER.COM,FALSE
1203,INVITROGEN BIOSERVICES INDIA,tfsindia.ar@thermo.com,TRUE
1204,INVITROGEN BIOSERVICES INDIA,kam.sa@mail.thermofisher.com,FALSE
1205,INVITROGEN BIOSERVICES INDIA,jagadeeshreddy.m@thermofisher.com,FALSE
1206,INVITROGEN BIOSERVICES INDIA,usd.sa@mail.thermofisher.com,FALSE
1207,INVITROGEN BIOSERVICES INDIA,reshma.mr@thermofisher.com,FALSE
1208,INVITROGEN BIOSERVICES INDIA,suma.l@thermofisher.com,FALSE
1209,INVITROGEN BIOSERVICES INDIA,deepak.kumar2@thermofisher.com,FALSE
1210,INVITROGEN BIOSERVICES INDIA,deepu.nair@thermofisher.com,FALSE
1211,INVITROGEN BIOSERVICES INDIA,Ganesh.Muniyal@thermofisher.com,FALSE
1212,INVITROGEN BIOSERVICES INDIA,SA.BPG@thermofisher.com,FALSE
1213,INVITROGEN BIOSERVICES INDIA,pankaja.rao@lifetech.com,FALSE
1214,INVITROGEN BIOSERVICES INDIA,India-Receivable@Thermofisher.com,TRUE
1215,INVITROGEN BIOSERVICES INDIA,swaroopa.palat@thermofisher.com,FALSE
1216,INVIVOGEN SAS,labex@labex.net,FALSE
1217,INVIVOGEN SAS,tazim@labex.net,FALSE
1218,IOTATION TECHSYS LLP,contact@iotation.in,TRUE
1219,IOTATION TECHSYS LLP,ashish@iotation.in,TRUE
1220,IR TECHNOLOGY SERVICES PVT LTD,suparna_k@irtech.in,TRUE
1221,IR TECHNOLOGY SERVICES PVT LTD,service_blr@irtech.in,TRUE
1222,IR TECHNOLOGY SERVICES PVT LTD,lexu_jose@irtech.in,TRUE
1223,IR TECHNOLOGY SERVICES PVT LTD,goudar_bs@irtech.in,TRUE
1224,IR TECHNOLOGY SERVICES PVT LTD,basavaraj_sp@irtech.in,TRUE
1225,IRIS BIOTECH GMBH,info@iris-biotech.de,TRUE
1226,IRIS BIOTECH GMBH,thomas.bruckdorfer@iris-biotech.de,TRUE
1227,IRON MOUNTAIN INDIA PVT LTD,supreetha.shetty.contr@ironmountain.com,TRUE
1228,IRON MOUNTAIN INDIA PVT LTD,vinod.kantharaj@ironmountain.com,TRUE
1229,ITW INDIA PRIVATE LIMITED,Hyma_KishoreKumar@instron.com,FALSE
1230,ITW INDIA PRIVATE LIMITED,Manjula_Srinivas@instron.com,FALSE
1231,ITW INDIA PRIVATE LIMITED,MA_Vijaya@Instron.com,FALSE
1232,Ivalue Infosolutions Pvt Ltd,sathya.hs@ivalue.co.in,TRUE
1233,Ivalue Infosolutions Pvt Ltd,nazeer.f@ivalue.co.in,TRUE
1234,IVY WORKS ADVISORS LLP,yeshwant@ivyworks.net,TRUE
1235,IVY WORKS ADVISORS LLP,sabyasachi@ivyworks.in,TRUE
1236,JAIN BIOLOGICALS PVT LTD,jainbiologicals@hotmail.com,TRUE
1237,JAIN BIOLOGICALS PVT LTD,jbplchd@gmail.com,FALSE
1238,"JAPAN ANALYTICAL INDUSTRY CO.,LTD",imai@jai.co.jp,FALSE
1239,"JAPAN ANALYTICAL INDUSTRY CO.,LTD",support@techscience.co.in,FALSE
1240,"JAPAN ANALYTICAL INDUSTRY CO.,LTD",psuresh@techscience.co.in,FALSE
1241,"JAPAN ANALYTICAL INDUSTRY CO.,LTD",ravichandran@techscience.co.in,FALSE
1242,JASHMINE ENTERPRISES,jashmineenterprises@yahoo.com,TRUE
1243,JASHMINE ENTERPRISES,Jashmineenterprises121212@gmail.com,TRUE
1244,JDM TECHNOLOGIES,JDMTECHNOLOGIES19@GMAIL.COM,TRUE
1245,JDM TECHNOLOGIES,sales@jdmtechnologies.net,TRUE
1246,JDM TECHNOLOGIES,jdmtechnologies@vsnl.net,TRUE
1247,JISAI PHARMA PRIVATE LIMITED,JISAIPHARMA@GMAIL.COM,TRUE
1248,JISAI PHARMA PRIVATE LIMITED,srao@jisaipharma.com,TRUE
1249,JISAI PHARMA PRIVATE LIMITED,rnd@jisaipharma.com,TRUE
1250,JJ BIOTEK,service@jjbiotek.com,TRUE
1251,JJ BIOTEK,info@jjbiotek.com,TRUE
1252,JJ BIOTEK,janardhan@jjbiotek.com,TRUE
1253,JJ BIOTEK,johnson@jjbiotek.com,TRUE
1254,JJ BIOTEK,jjbiotek@gmail.com,TRUE
1255,JMP STATISTICAL DISCOVERY LLC,accountsreceivable@jmp.com,TRUE
1256,JMP STATISTICAL DISCOVERY LLC,Melisa.Muhamed@jmp.com,TRUE
1257,JOFLO INDUSTRIES PVT LTD,support@jofloindustries.com,TRUE
1258,JOFLO INDUSTRIES PVT LTD,suresh@joflocentrifuges.com,TRUE
1259,JOGUSU INTERNATIONAL PVT LIMITED,jogusu@gmail.com,TRUE
1260,JOGUSU INTERNATIONAL PVT LIMITED,admin@jogusu.com,TRUE
1261,"JOHN WILEY & SONS, INC.",Custserv@wiley.com,TRUE
1262,"JOHN WILEY & SONS, INC.",eal@wiley.com,TRUE
1263,"JOHN WILEY & SONS, INC.",paymentadvice@wiley.com,TRUE
1264,JOHNSON CONTROLS,vamsee.mohan@jci.com,FALSE
1265,JOHNSON CONTROLS,sandeep.k@jci.com,FALSE
1266,JOHNSON CONTROLS (I) PVT LTD,BTS-IBC-JCI-Collections-India@jci.com,FALSE
1267,JOHNSON CONTROLS (I) PVT LTD,Ronald.Fernandes@jci.com,FALSE
1268,JOHNSON CONTROLS (I) PVT LTD,bisalappa.boodihal@jci.com,FALSE
1269,JOHNSON CONTROLS (I) PVT LTD,sunil.jc@jci.com,FALSE
1270,JOHNSON CONTROLS (I) PVT LTD,yashukumar.v@jci.com,FALSE
1271,JOHNSON CONTROLS (I) PVT LTD,lalit.ingale@biocon.com,FALSE
1272,JOHNSON CONTROLS (I) PVT LTD,muttanna.p-ext@jci.com,FALSE
1273,JOHNSON CONTROLS (I) PVT LTD,Haribabu.A@jci.com,FALSE
1274,JOHNSON CONTROLS (I) PVT LTD,ilakkiya.e@jci.com,FALSE
1275,JOHNSON CONTROLS (I) PVT LTD,siva.d@jci.com,FALSE
1276,JOHNSON CONTROLS (I) PVT LTD,p.satish@jci.com,FALSE
1277,JOHNSON CONTROLS (I) PVT LTD,sivathanu.g@jci.com,FALSE
1278,JOHNSON CONTROLS (I) PVT LTD,santhosh.k@jci.com,FALSE
1279,JOHNSON CONTROLS (I) PVT LTD,dinesh.natarajan@jci.com,FALSE
1280,JOHNSON CONTROLS (I) PVT LTD,sunitha.james@jci.com,FALSE
1281,JOHNSON CONTROLS (I) PVT LTD,vinodh.1.kumar@jci.com,FALSE
1282,JOHNSON LIFTS PVT LTD,info@johnsonliftsltd.com,TRUE
1283,JOHNSON LIFTS PVT LTD,dilip.blr@johnsonliftsltd.com,TRUE
1284,JOHNSON LIFTS PVT LTD,janakiram.reddy@johnsonliftsltd.com,TRUE
1285,JOHNSON MATTHEY CHEMICALS,Kunal.Ingole@matthey.com,TRUE
1286,JOHNSON MATTHEY CHEMICALS,Milind.Gunjal@matthey.com,TRUE
1287,JOHNSON MATTHEY CHEMICALS,Vaibhav.RajendraTathe@matthey.com,TRUE
1288,JOHNSON MATTHEY CHEMICALS,MRUGANDHRI.WAGLE@matthey.com,TRUE
1289,JOHNSON MATTHEY CHEMICALS,sanjib.banerjee@matthey.com,TRUE
1290,JONAS PETRO PRODUCTS,sanjay@jonaspetroproducts.com,TRUE
1291,JONAS PETRO PRODUCTS,admin@jonaspetroproducts.com,TRUE
1292,JONAS PETRO PRODUCTS,jonaspetroproducts2010@gmail.com,TRUE
1293,JUBILANT INGREVIA LIMITED,tnlv.rao@jubl.com,FALSE
1294,JUBILANT INGREVIA LIMITED,M.Munisekhar@jubl.com,FALSE
1295,JULABO GMBH,customersupport.south@srico-labworld.com,FALSE
1296,JULABO GMBH,orders@srico-labworld.com,FALSE
1297,JULABO GMBH,phani.kumar@srico-labworld.com,FALSE
1298,JUMO INDIA PRIVATE LIMITED,prakash.rao@jumo.net,TRUE
1299,JUMO INDIA PRIVATE LIMITED,Nithin.Mudalgi@jumo.net,TRUE
1300,JUNE ENTERPRISES PVT LTD,sales1@june4gmp.com,TRUE
1301,JUNE ENTERPRISES PVT LTD,sales4@june4gmp.com,TRUE
1302,JUPITER DYECHEM PVT. LTD.,sjani@chokhanigroup.com,FALSE
1303,JUPITER DYECHEM PVT. LTD.,nchokhani@chokhanigroup.com,FALSE
1304,JVS,nessentee@hotmail.com,FALSE
1305,JVS,jveess@gmail.com,FALSE
1306,JVS,enkay@esentee.in,FALSE
1307,JYOTHI ADVERTISERS,servo.sales@jads.in,FALSE
1308,JYOTHI ADVERTISERS,accounts@jads.in,FALSE
1309,K RAJ & CO,salesupcountry@kraj.co.in,TRUE
1310,K RAJ & CO,krajandco@gmail.com,TRUE
1311,KAIRAV CHEMOFARBE INDUSTRIES LTD,milind.durge@chemofarbe.com,TRUE
1312,KAIRAV CHEMOFARBE INDUSTRIES LTD,rakesh.bagade@chemofarbe.com,TRUE
1313,KAIRAV CHEMOFARBE INDUSTRIES LTD,salescord@chemofarbe.com,TRUE
1314,KAIVAL CHEMICALS PVT.  LIMITED,maganghadia@yahoo.co.in,FALSE
1315,KAIVAL CHEMICALS PVT.  LIMITED,account@kaivalchemicals.com,TRUE
1316,KAIVAL CHEMICALS PVT.  LIMITED,response@kaivalchemicals.com,TRUE
1317,KAMGO TECHNOLOGIES INDIA,kamgotech@gmail.com,TRUE
1318,KAMGO TECHNOLOGIES INDIA,info.kamgotech@gmail.com,TRUE
1319,KARNATAKA CHEMICAL INDUSTRIES,kci@marlecha.world,FALSE
1320,KARNATAKA CHEMICAL INDUSTRIES,kciblr@gmail.com,FALSE
1321,KARVY THERAPEUTICS,info@karvyind.com,TRUE
1322,KARVY THERAPEUTICS,HITESH@KARVYIND.COM,TRUE
1323,KARVY THERAPEUTICS,parag@karvyind.com,TRUE
1324,KAUSTUBHA SCIENTIFIC RESEARCH,saraswathi.br@kaustubharesearch.com,TRUE
1325,KAUSTUBHA SCIENTIFIC RESEARCH,nagarathna.ht@kaustubharesearch.com,TRUE
1326,KAUSTUBHA SCIENTIFIC RESEARCH,shashikumar.u@kaustubharesearch.com,TRUE
1327,KEMWELL BIOPHARMA PRIVATE LIMITED,kemwell@kemwellpharma.com,TRUE
1328,KEMWELL BIOPHARMA PRIVATE LIMITED,sekhar.ponuganti@kemwellpharma.com,TRUE
1329,KEMWELL BIOPHARMA PRIVATE LIMITED,finance@kemwellpharma.com,TRUE
1330,KESEN COMMUNICATION PVT LTD,klanguagebureau@gmail.com,FALSE
1331,KESEN COMMUNICATION PVT LTD,kesen@vsnl.com,TRUE
1332,KEWAUNEE  LABWAY INDIA PVT LTD,arathi@kewaunee.in,TRUE
1333,KEWAUNEE  LABWAY INDIA PVT LTD,vasanth@kewaunee.in,TRUE
1334,KEWAUNEE  LABWAY INDIA PVT LTD,pushpendra@kewaunee.in,TRUE
1335,KEWAUNEE  LABWAY INDIA PVT LTD,raghuprakash@kewaunee.in,TRUE
1336,KEWAUNEE  LABWAY INDIA PVT LTD,suresha@kewaunee.in,TRUE
1337,KEWAUNEE  LABWAY INDIA PVT LTD,ramesh@kewaunee.in,TRUE
1338,KEWAUNEE  LABWAY INDIA PVT LTD,admin@kewaunee.in,TRUE
1339,KEWAUNEE LABWAY ASIA PTE LTD,ramesh@kewaunee.in,TRUE
1340,KEWAUNEE LABWAY ASIA PTE LTD,muralikrishnan@kewaunee.in,TRUE
1341,KHUSHI SCIENTIFIC,art@kynkyny.com,FALSE
1342,KHUSHI SCIENTIFIC,namu@kynkyny.com,FALSE
1343,KHUSHI SCIENTIFIC,khushiscientific@gmail.com,TRUE
1344,KINELECTRO LINES INDIA,sales@kinelectro.com,TRUE
1345,KINELECTRO LINES INDIA,artwork@kinelectro.com,TRUE
1346,KINETIC POLYMERS,kineticpolymers@gmail.com,TRUE
1347,KINETIC POLYMERS,accounts@kineticpolymers.com,TRUE
1348,KINETIC POLYMERS,sales@kinteicpolymers.com,TRUE
1349,KIRLOSKAR CHILLERS,pune@kcpl.net.in,FALSE
1350,KIRLOSKAR CHILLERS,nagarjun.maddikeri@kirloskar.com,TRUE
1351,KIRLOSKAR CHILLERS,bds.kumar@kirloskar.com,TRUE
1352,KIRLOSKAR CHILLERS,jk@kcpl.net.in,FALSE
1353,KK INDIA PETROLEUM SPECIALITIES,info@kkindia.net,TRUE
1354,KK INDIA PETROLEUM SPECIALITIES,jyoti@kkindia.com,TRUE
1355,KLENZAIDS CONTAMINATION,ashu@klenzaids.com,TRUE
1356,KLENZAIDS CONTAMINATION,jaynish.lad@klenzaids.com,TRUE
1357,KLENZAIDS CONTAMINATION,mangala@klenzaids.com,TRUE
1358,KLENZAIDS CONTAMINATION,maria@klenzaids.com,TRUE
1359,KLENZAIDS CONTAMINATION,santoshkelkar@klenzaids.com,TRUE
1360,KLENZAIDS CONTAMINATION,klenzaidschennai@yahoo.com,TRUE
1361,KOBOLD INSTRUMENTS PVT. LTD.,chennai.in@kobold.com,TRUE
1362,KOBOLD INSTRUMENTS PVT. LTD.,accounts.in@kobold.com,TRUE
1363,KOBOLD INSTRUMENTS PVT. LTD.,gaur@kobold.com,TRUE
1364,KOMPRESS (INDIA) PVT. LTD.,rojin@kompressindia.com,TRUE
1365,KOMPRESS (INDIA) PVT. LTD.,meena@kompressindia.com,TRUE
1366,KOMPRESS (INDIA) PVT. LTD.,sales@kompressindia.com,TRUE
1367,KONE ELEVATOR INDIA PRIVATE,m.samuvel@kone.com,TRUE
1368,KONE ELEVATOR INDIA PRIVATE,v.saravanan@kone.com,TRUE
1369,KONE ELEVATOR INDIA PRIVATE,giriprasath.k@kone.com,TRUE
1370,KONE ELEVATOR INDIA PRIVATE,a.nazeembabu@kone.com,TRUE
1371,KOPRAN LABORATORIES LIMITED,umeshkumar@kopran.com,TRUE
1372,KOPRAN LABORATORIES LIMITED,rajesh@kopran.com,TRUE
1373,KORN/FERRY INTERNATIONAL,Shilpa.Gentela@KornFerry.com,FALSE
1374,KORN/FERRY INTERNATIONAL,Anitha.Aranha@KornFerry.com,FALSE
1375,KORSCH AG,stammnitz@korsch.de,TRUE
1376,KORSCH AG,Natalie.Maciejewski@korsch.de,TRUE
1377,KORSCH INDIA PRIVATE LIMITED,service@korschindia.com,TRUE
1378,KORSCH INDIA PRIVATE LIMITED,Ashwini.Turkar@korschindia.com,TRUE
1379,KORSCH INDIA PRIVATE LIMITED,MATTHIAS.KOTZUR@KORSCHINDIA.COM,TRUE
1380,KOTHARI DISTRIBUTORS,kotharidistributors@hotmail.com,TRUE
1381,KOTHARI DISTRIBUTORS,kothariskk3@gmail.com,TRUE
1382,KRISHGEN BIOSYSTEMS,kbisupport@krishgen.com,TRUE
1383,KRISHGEN BIOSYSTEMS,srprodman@krishgen.com,TRUE
1384,KRISHGEN BIOSYSTEMS,techsup11@krishgen.com,TRUE
1385,KRISHGEN BIOSYSTEMS,kbinsales04@krishgen.com,TRUE
1386,KRISHGEN BIOSYSTEMS,keyaccnt1@krishgen.com,TRUE
1387,KRISHGEN BIOSYSTEMS,officemanager@krishgen.com,TRUE
1388,KRM SAFETECH PRIVATE LTD,info@krmcorporation.com,TRUE
1389,KRM SAFETECH PRIVATE LTD,accounts@krmcorporation.com,TRUE
1390,KRM SAFETECH PRIVATE LTD,info@krmloto.com,TRUE
1391,KROHNE MARSHALL PVT. LTD,akurup@forbesmarshall.com,TRUE
1392,KROHNE MARSHALL PVT. LTD,bangaloreseg@forbesmarshall.com,TRUE
1393,KRONOX LAB SCIENCES LIMITED,info@kronoxlabsciences.com,TRUE
1394,KRONOX LAB SCIENCES LIMITED,pritesh@kronoxlabsciences.com,TRUE
1395,KUEHNE + NAGEL PVT LTD,bangalore@kuehne-nagel.com,TRUE
1396,KUEHNE + NAGEL PVT LTD,Chandra.Shekar@kuehne-nagel.com,TRUE
1397,KUEHNE + NAGEL PVT LTD,k.ranganath@kuehne-nagel.com,TRUE
1398,LABEX CORPORATION,labex@labex.net,TRUE
1399,LABEX CORPORATION,tazim@labex.net,TRUE
1400,LABEX CORPORATION,natwar@labex.net,TRUE
1401,LABEX CORPORATION,labex@labex.com,TRUE
1402,LABINDIA ANALYTICAL INSTRUMENTS,servicecoordinatorchennai@labindia.com,TRUE
1403,LABINDIA ANALYTICAL INSTRUMENTS,Bheemanagoud.Patil@labindia.com,TRUE
1404,LABINDIA ANALYTICAL INSTRUMENTS,jagtaps@labindia.com,TRUE
1405,LABINDIA ANALYTICAL INSTRUMENTS,gadkarr@labindia.com,TRUE
1406,LABINDIA ANALYTICAL INSTRUMENTS,Servicecoordinator.Blr@labindia.com,TRUE
1407,LABINDIA ANALYTICAL INSTRUMENTS,servicecoordinator@labindia.com,TRUE
1408,LABINDIA ANALYTICAL INSTRUMENTS,sudhirr@labindia.com,TRUE
1409,LABINDIA INSTRUMENTS PVT LTD,labindia@bom3.vsnl.net.in,TRUE
1410,LABINDIA INSTRUMENTS PVT LTD,madhuns@labindia.com,TRUE
